Gene names (ordered locus ),growth_rate,bio_rep,log2_ratio
MMP1066,s,3.0,-0.2185195808365605
MMP1066,xs,1.0,0.09761079662642233
MMP1066,xs,2.0,0.20914139783859167
MMP1066,xs,3.0,1.694657365547086
MMP1069,f,3.0,0.9967089299156794
MMP1069,m,3.0,0.36812600877371887
MMP1069,s,3.0,0.0676387168753633
MMP1069,xs,1.0,-1.1200377860992987
MMP1069,xs,2.0,-0.5228407888133588
MMP1070,f,1.0,-0.23836237719270123
MMP1070,f,2.0,-0.0891731158383094
MMP1070,f,3.0,-0.19061027064017097
MMP1070,m,1.0,-0.20699227521385868
MMP1070,m,2.0,0.06662188826533628
MMP1070,m,3.0,0.4528427155379353
MMP1070,s,1.0,-0.5170947697113369
MMP1070,s,2.0,-0.42115314905247164
MMP1070,s,3.0,-0.6115787232494118
MMP1070,xs,1.0,-0.19042789677639937
MMP1070,xs,2.0,-1.1161373547536835
MMP1070,xs,3.0,1.0347876965819292
MMP1071,f,1.0,-0.392137097168765
MMP1071,f,2.0,-0.4698296317840572
MMP1071,m,1.0,-0.21114613390634135
MMP1071,m,2.0,-0.021805113803511363
MMP1071,s,1.0,-0.3551606594469638
MMP1071,s,2.0,0.09660746653135033
MMP1071,xs,1.0,2.4027221768456046
MMP1071,xs,2.0,2.441749047009237
MMP1071,xs,3.0,2.672213826625205
MMP1072,f,1.0,-2.736965594166206
MMP1072,f,2.0,-1.7273795453370082
MMP1072,f,3.0,0.46988597627446366
MMP1072,m,2.0,-1.1459584842583426
MMP1072,s,2.0,-0.47908414139560584
MMP1072,xs,1.0,-1.3519857133957158
MMP1072,xs,3.0,0.4565605533121354
MMP1075,f,3.0,-0.5652616830172993
MMP1075,xs,3.0,-0.3277717311923917
MMP1085,f,1.0,-2.0174170530774096
MMP1085,f,3.0,-1.3780192552420867
MMP1085,m,3.0,-0.652202604791816
MMP1085,xs,1.0,-0.9885043611621706
MMP1085,xs,2.0,-0.7369655941662062
MMP1090,f,1.0,-0.8494403234246186
MMP1090,f,2.0,0.5538004181809653
MMP1090,f,3.0,-1.250182404800817
MMP1090,m,1.0,-0.3764579371908246
MMP1090,m,2.0,-0.5521563556379144
MMP1090,m,3.0,-1.415037499278844
MMP1090,s,1.0,-0.9517638143471524
MMP1090,s,3.0,-1.0203404482841756
MMP1091,f,1.0,0.003934918218931068
MMP1091,f,2.0,0.22820246764214525
MMP1091,f,3.0,-1.9213901653036336
MMP1091,m,1.0,0.3988537843309152
MMP1091,m,2.0,0.014412411085965785
MMP1091,m,3.0,-2.10826441500606
MMP1091,s,1.0,-0.05303745661723713
MMP1091,s,2.0,0.10270946783275055
MMP1091,s,3.0,-0.03061923505839206
MMP1091,xs,1.0,-0.19929150895388825
MMP1091,xs,2.0,-0.5353317329965558
MMP1091,xs,3.0,1.2284855846945026
MMP1094,f,1.0,-0.5786770101818771
MMP1094,f,2.0,-0.38975386502254133
MMP1094,f,3.0,-0.9260533435089138
MMP1094,m,1.0,-0.6048095278488477
MMP1094,m,2.0,-0.2652322562565375
MMP1094,m,3.0,-0.8294357451962414
MMP1094,s,1.0,-0.4910564526645
MMP1094,s,2.0,-0.5613033213975226
MMP1094,s,3.0,-0.6228681549497079
MMP1094,xs,1.0,-0.42017851080215235
MMP1094,xs,2.0,-0.7411709497707356
MMP1094,xs,3.0,-0.0492553603656681
MMP1095,xs,1.0,1.0968040353685904
MMP1100,f,2.0,2.2534155398517695
MMP1100,f,3.0,0.18523225423016085
MMP1100,m,1.0,2.121426786394585
MMP1100,m,2.0,2.211556293818907
MMP1100,m,3.0,1.845903118185386
MMP1100,s,1.0,1.9959971672449646
MMP1100,s,2.0,2.7266132708063986
MMP1100,s,3.0,1.7989637192812058
MMP1100,xs,1.0,1.7118394491120796
MMP1100,xs,2.0,2.4899642483045565
MMP1101,f,1.0,-0.8862995008352716
MMP1101,f,2.0,-0.5864059175908248
MMP1101,f,3.0,0.1826922975161903
MMP1101,m,1.0,-0.5907448533151622
MMP1101,s,1.0,-0.77595972578207
MMP1101,s,2.0,0.02715405150372665
MMP1101,s,3.0,-1.698549246387507
MMP1101,xs,1.0,-1.6840907724842211
MMP1101,xs,2.0,-0.49005085369568935
MMP1101,xs,3.0,1.302757715638036
MMP1105,f,1.0,0.4600448728925386
MMP1105,f,2.0,-0.3355406596210695
MMP1105,f,3.0,0.34939346159503754
MMP1105,m,1.0,0.49951509151875745
MMP1105,m,2.0,-0.1328942704973453
MMP1105,m,3.0,1.3175118716938368
MMP1105,s,1.0,-1.0086822430998008
MMP1105,s,3.0,1.813688370577008
MMP1105,xs,1.0,1.2775967768388623
MMP1105,xs,3.0,-0.7841910101608839
MMP1109,f,3.0,-0.4171719956704072
MMP1109,m,1.0,1.1654296204241852
MMP1109,m,3.0,-3.6989977439671855
MMP1109,s,3.0,0.07860983469636647
MMP1109,xs,1.0,0.7450221490372645
MMP1112,f,3.0,-0.962969269055033
MMP1112,m,3.0,-0.9746439823829456
MMP1112,s,3.0,-1.1202942337177118
MMP1112,xs,2.0,-1.1375928032437943
MMP1113,f,1.0,-0.35912472414013275
MMP1113,f,2.0,-0.29413243092254254
MMP1113,f,3.0,-0.3088600499665257
MMP1113,m,1.0,0.2593728026948701
MMP1113,m,2.0,-0.0791245184972438
MMP1113,m,3.0,-0.06090651105740987
MMP1113,s,1.0,-0.03396682710373263
MMP1113,s,2.0,-0.27240886959247596
MMP1113,s,3.0,0.22951193907875123
MMP1113,xs,1.0,-0.2951578838908299
MMP1113,xs,2.0,-0.25909400108471575
MMP1113,xs,3.0,0.7199808837349494
MMP1114,f,2.0,0.3796209620557083
MMP1114,f,3.0,-0.9683433326502794
MMP1114,m,2.0,1.2673104684213559
MMP1114,m,3.0,-0.7819093286936708
MMP1114,s,2.0,0.7689253355637512
MMP1114,s,3.0,0.5523671218620249
MMP1114,xs,1.0,-0.504631460664484
MMP1114,xs,2.0,1.0313200640231972
MMP1115,f,1.0,0.5299320730051883
MMP1115,f,2.0,2.063596573350967
MMP1115,f,3.0,-0.3890929783376569
MMP1115,m,1.0,1.0178555982160296
MMP1115,m,2.0,1.8703091351624708
MMP1115,m,3.0,-1.001525240455121
MMP1115,s,1.0,2.221854378433937
MMP1115,s,2.0,1.7063994546836563
MMP1115,s,3.0,-0.0851935746264147
MMP1115,xs,1.0,-0.732023299700284
MMP1115,xs,2.0,-0.5760284973616518
MMP1115,xs,3.0,1.031707170489631
MMP1116,f,1.0,-0.30242715761273126
MMP1116,f,2.0,0.11568470323726411
MMP1116,f,3.0,-0.7605784885516079
MMP1116,m,1.0,-0.11102486983111275
MMP1116,m,2.0,0.05885832144377708
MMP1116,m,3.0,-0.9737779962422787
MMP1116,s,1.0,-0.20269593554931042
MMP1116,s,2.0,-0.13345715759362664
MMP1116,s,3.0,-0.48009020684886056
MMP1116,xs,1.0,-0.11891960551119185
MMP1116,xs,2.0,-0.2684769249539711
MMP1116,xs,3.0,0.23128738709869037
MMP1117,s,3.0,-0.5849129097837946
MMP1117,xs,1.0,-0.44191997590040916
MMP1117,xs,2.0,-0.5249151170512174
MMP1117,xs,3.0,-0.05154247184274433
MMP1118,f,3.0,-0.20854475423526286
MMP1118,m,3.0,-0.4679324477109693
MMP1118,s,3.0,0.3460156106144163
MMP1118,xs,1.0,1.3951968982245744
MMP1118,xs,2.0,0.9167284247156501
MMP1118,xs,3.0,0.49569516262406876
MMP1120,f,1.0,-1.3004483674769107
MMP1120,f,3.0,-0.22490679672558375
MMP1120,m,2.0,-1.231074664436249
MMP1120,m,3.0,-0.7718807900911655
MMP1120,s,1.0,-0.2898272517203383
MMP1120,s,3.0,-0.7494358603198865
MMP1120,xs,1.0,1.0391383939069583
MMP1120,xs,3.0,-0.32409878151825566
MMP1122,f,1.0,-0.7751452051752419
MMP1122,f,2.0,-0.5126162722595042
MMP1122,f,3.0,-1.1130828282648457
MMP1122,m,1.0,-0.9545984884752032
MMP1122,m,2.0,-0.7756165741436369
MMP1122,m,3.0,-0.9994601580951823
MMP1122,s,1.0,-0.7650049308894633
MMP1122,s,2.0,-0.8945711835025969
MMP1122,s,3.0,-1.1629867763827433
MMP1122,xs,1.0,-0.6886694537413396
MMP1122,xs,2.0,-0.6098175902631593
MMP1122,xs,3.0,0.7798900393400472
MMP1126,s,1.0,-0.35291578737104634
MMP1129,f,1.0,0.11128397234190825
MMP1129,f,2.0,0.05837983580198532
MMP1129,f,3.0,-0.47134765219498914
MMP1129,m,1.0,-0.009678510108830966
MMP1129,m,2.0,-0.6250378083680613
MMP1129,m,3.0,-0.025553079095009673
MMP1129,s,1.0,-0.3672088329471362
MMP1129,s,2.0,-0.5653036859597534
MMP1129,s,3.0,-1.070761560436017
MMP1129,xs,2.0,-2.0709665213541437
MMP1129,xs,3.0,0.09619578427558462
MMP1130,xs,1.0,0.5410191531335592
MMP1130,xs,2.0,1.0475383887633607
MMP1130,xs,3.0,0.33848661763923915
MMP1131,f,1.0,-1.4862814086465743
MMP1131,f,2.0,-2.954557029238833
MMP1131,f,3.0,-0.3557674884269733
MMP1131,m,1.0,-0.2378638300988879
MMP1131,m,3.0,-0.7006514046126092
MMP1131,s,1.0,-2.2805912807533946
MMP1131,s,3.0,0.6711783797724595
MMP1131,xs,1.0,0.6656562999357652
MMP1131,xs,2.0,0.8056740074033316
MMP1131,xs,3.0,0.5963614340141331
MMP1132,f,1.0,-0.862496476250065
MMP1132,m,1.0,-0.3219280948873623
MMP1133,f,1.0,0.19553566957339663
MMP1133,f,2.0,0.23799794016508902
MMP1133,f,3.0,-0.8352783427038034
MMP1133,m,1.0,-0.8234909561866671
MMP1133,m,2.0,0.36540974629154865
MMP1133,m,3.0,-0.5138257142201934
MMP1133,s,1.0,0.12072420854550063
MMP1133,s,2.0,-1.4258497694661365
MMP1133,s,3.0,-0.34403672993991735
MMP1133,xs,1.0,-2.6295957039407907
MMP1133,xs,2.0,-0.5733678316333621
MMP1133,xs,3.0,0.9798146083391147
MMP1134,f,1.0,1.0916287275822187
MMP1134,f,2.0,1.5233121028706895
MMP1134,f,3.0,0.8608505967006391
MMP1134,m,1.0,1.5443079064440985
MMP1134,m,2.0,2.4339973210566583
MMP1134,m,3.0,1.9057238009792987
MMP1134,s,1.0,2.1147373522452715
MMP1134,s,2.0,2.0809228186172537
MMP1134,s,3.0,2.0213684030056265
MMP1134,xs,1.0,1.7552366461179867
MMP1134,xs,2.0,2.2866852523730246
MMP1135,f,2.0,1.7892114370359167
MMP1135,m,2.0,1.1264597529288316
MMP1135,m,3.0,1.0535382595589484
MMP1135,xs,2.0,2.62671396641594
MMP1135,xs,3.0,0.2823066366664707
MMP1136,f,1.0,1.6370817661001669
MMP1136,f,2.0,0.9293643558596796
MMP1136,f,3.0,0.6756310842210413
MMP1136,m,1.0,1.7492646783994636
MMP1136,m,2.0,0.5691150972871041
MMP1136,m,3.0,0.8768258751331383
MMP1136,s,1.0,1.5298399587425724
MMP1136,s,2.0,2.134732755029061
MMP1136,s,3.0,-0.313957799016358
MMP1136,xs,1.0,0.6575328749050418
MMP1136,xs,2.0,0.361220588260617
MMP1136,xs,3.0,0.9101849607759714
MMP1137,f,1.0,0.7900352336364502
MMP1137,f,2.0,1.0600632935968015
MMP1137,f,3.0,0.2432285474556486
MMP1137,m,1.0,1.3217298094029128
MMP1137,m,2.0,0.40517937769362405
MMP1137,m,3.0,0.36905254109912194
MMP1137,s,1.0,0.9998058510054452
MMP1137,s,2.0,1.4710052491463017
MMP1137,s,3.0,1.759470588481781
MMP1137,xs,1.0,1.3114853721999273
MMP1137,xs,2.0,1.029150197855366
MMP1137,xs,3.0,1.6125616917503205
MMP1138,m,1.0,-0.010134377133713174
MMP1138,m,2.0,0.14216712030187528
MMP1138,m,3.0,-0.43839734604711783
MMP1138,s,1.0,0.04684025420297235
MMP1138,s,2.0,0.42719779850502543
MMP1138,s,3.0,0.589609329963654
MMP1138,xs,1.0,0.8656444800020265
MMP1138,xs,2.0,-0.3968067541431311
MMP1138,xs,3.0,1.509950253202451
MMP1140,f,3.0,-1.207561069935362
MMP1140,m,2.0,-1.3075728019102921
MMP1140,m,3.0,-1.5649048483799026
MMP1140,s,2.0,0.0003245333696671876
MMP1140,s,3.0,0.11103131238874395
MMP1140,xs,2.0,-0.8359379349899785
MMP1140,xs,3.0,2.058316495590823
MMP1145,f,1.0,2.7231216459506262
MMP1145,f,2.0,2.5353064856124248
MMP1145,f,3.0,-0.7441357577681051
MMP1145,m,3.0,-0.5431617810620316
MMP1145,s,1.0,1.0935909051457264
MMP1145,s,2.0,-0.8390798118188968
MMP1145,s,3.0,0.04595550953965673
MMP1145,xs,1.0,0.9619564181859528
MMP1145,xs,2.0,-0.3614512782593418
MMP1146,f,1.0,-0.2834985359658518
MMP1146,f,2.0,0.16398966115692917
MMP1146,f,3.0,0.6088024188236509
MMP1146,m,1.0,-1.8468432119385796
MMP1146,m,3.0,1.021337812427676
MMP1146,s,1.0,0.9191493632876745
MMP1146,s,2.0,0.49364733397521016
MMP1146,s,3.0,-0.00482446968740972
MMP1146,xs,2.0,1.2461140100397163
MMP1146,xs,3.0,-0.893306825745662
MMP1148,f,1.0,-1.5036780859400907
MMP1148,f,2.0,-1.1199541985187327
MMP1148,f,3.0,-0.678960111416183
MMP1148,m,1.0,-0.9182955229133597
MMP1148,m,2.0,-1.0468778032241337
MMP1148,m,3.0,-0.5982265470280702
MMP1148,s,1.0,-0.9152108884471994
MMP1148,s,2.0,-0.5827182110346674
MMP1148,s,3.0,-0.4414257932236649
MMP1148,xs,1.0,0.002293552691519485
MMP1148,xs,2.0,-0.023374744458140844
MMP1149,f,1.0,-0.2275097935348184
MMP1149,f,2.0,-0.028168359949286136
MMP1149,f,3.0,-0.926543631169617
MMP1149,m,1.0,-0.16118291761946923
MMP1149,m,2.0,-0.33102411885486943
MMP1149,m,3.0,-0.11653610975020717
MMP1149,s,1.0,-0.3704765016668416
MMP1149,s,2.0,-0.6200806212845947
MMP1149,s,3.0,0.3638378893090013
MMP1149,xs,1.0,-0.5218229576773158
MMP1149,xs,2.0,2.39278897964364
MMP1149,xs,3.0,1.7694905424764635
MMP1150,f,1.0,-0.3646255688890195
MMP1150,f,2.0,0.08972523626998806
MMP1150,f,3.0,-2.0931690701421437
MMP1150,m,1.0,-1.2561171087977714
MMP1150,m,2.0,-0.7562302484628577
MMP1150,m,3.0,-1.4293830173899833
MMP1150,s,1.0,-1.1365025206689474
MMP1150,s,2.0,-1.6215440652411182
MMP1150,s,3.0,-1.862371324560508
MMP1150,xs,1.0,-1.61955826210619
MMP1150,xs,3.0,0.0030592306916898404
MMP1151,f,1.0,-0.45809622389149923
MMP1151,f,2.0,-0.27155697999776396
MMP1151,f,3.0,-0.8633138840804663
MMP1151,m,1.0,-1.9584742245085467
MMP1151,m,2.0,-1.1287067269920863
MMP1151,m,3.0,-1.0349438053053965
MMP1151,s,1.0,-1.760244073944704
MMP1151,s,2.0,-1.9127061213269088
MMP1151,s,3.0,-0.6738260969059126
MMP1151,xs,1.0,-1.3190812491378257
MMP1151,xs,2.0,-0.9771191647459236
MMP1151,xs,3.0,-0.6372298232561153
MMP1152,f,1.0,-0.520769438793664
MMP1152,f,2.0,-0.16438634778010408
MMP1152,f,3.0,-1.027050937292975
MMP1152,m,1.0,-0.9026790859282617
MMP1152,m,2.0,-0.24982229440694284
MMP1152,m,3.0,-0.7983661388303496
MMP1152,s,1.0,-1.053112325608028
MMP1152,s,2.0,-0.81335835481985
MMP1152,s,3.0,-1.6214883767462702
MMP1152,xs,1.0,-0.9323612831246367
MMP1152,xs,2.0,-2.005782352594006
MMP1153,f,1.0,-0.7785420328671844
MMP1153,f,2.0,-0.3364937993805432
MMP1153,f,3.0,-0.9944289856492988
MMP1153,m,1.0,0.5853451942729614
MMP1153,m,2.0,0.24561784042082058
MMP1153,m,3.0,0.04148951094671468
MMP1153,s,1.0,0.5312964063757574
MMP1153,s,2.0,0.5021048955298245
MMP1153,s,3.0,-0.5675179440491215
MMP1153,xs,1.0,0.18546948568007848
MMP1153,xs,2.0,-0.662115515278697
MMP1153,xs,3.0,-0.06161829434468971
MMP1154,f,1.0,-0.44119729659517287
MMP1154,f,2.0,-0.255716551614471
MMP1154,f,3.0,-0.553779919099831
MMP1154,m,1.0,0.9667625091694808
MMP1154,m,2.0,0.8826067821637298
MMP1154,m,3.0,0.15805431673852988
MMP1154,s,1.0,0.46888894048003
MMP1154,s,2.0,1.2064931658229148
MMP1154,s,3.0,1.062373288150664
MMP1154,xs,1.0,0.9023846112165609
MMP1154,xs,2.0,1.4483692737181555
MMP1154,xs,3.0,1.3523804407563436
MMP1155,f,1.0,0.911479699034318
MMP1155,f,2.0,1.2840428912745205
MMP1155,f,3.0,0.18741379943474482
MMP1155,m,1.0,1.7487633760141577
MMP1155,m,2.0,2.0539679208177897
MMP1155,m,3.0,0.5974912119862398
MMP1155,s,1.0,1.7953349990255114
MMP1155,s,2.0,2.113789361332712
MMP1155,s,3.0,1.7765284907416004
MMP1155,xs,1.0,1.1777944451208957
MMP1155,xs,2.0,2.0380795625628068
MMP1155,xs,3.0,1.3635853518031922
MMP1156,f,1.0,0.2383922645796093
MMP1156,f,2.0,1.0621164781322372
MMP1156,f,3.0,-0.14977121275290317
MMP1156,m,1.0,1.130989594352097
MMP1156,m,2.0,2.4075257816516022
MMP1156,m,3.0,0.8864427934341803
MMP1156,s,1.0,0.6357778751303291
MMP1156,s,2.0,1.3570502831673448
MMP1156,s,3.0,0.9768066933527755
MMP1156,xs,1.0,-0.29423748263616617
MMP1156,xs,2.0,1.0710694066391038
MMP1156,xs,3.0,0.4738115560080057
MMP1157,f,1.0,0.3183105443649211
MMP1157,f,2.0,0.2667345481301963
MMP1157,m,1.0,0.4096206650037995
MMP1157,m,2.0,1.2393431220680111
MMP1157,s,1.0,0.3161862290423581
MMP1157,s,2.0,0.5140953798569466
MMP1157,xs,2.0,-0.6148451031156562
MMP1158,f,1.0,0.927110594226099
MMP1158,f,2.0,1.6565465083245108
MMP1158,f,3.0,0.8775335131880855
MMP1158,m,1.0,1.9477638203647938
MMP1158,m,2.0,1.3442968441728755
MMP1158,m,3.0,1.298896980891681
MMP1158,s,1.0,1.1460053723984833
MMP1158,s,2.0,1.8842621780629065
MMP1158,s,3.0,1.2265041908622394
MMP1158,xs,1.0,0.6125146366606247
MMP1158,xs,2.0,1.1638484474752426
MMP1158,xs,3.0,1.4350951516200974
MMP1159,f,1.0,0.15113554109325472
MMP1159,f,2.0,0.7645618490369195
MMP1159,m,1.0,1.80209313850667
MMP1159,m,2.0,2.0800844009987975
MMP1159,m,3.0,1.8515991432351455
MMP1159,s,1.0,2.0960181659420374
MMP1159,s,2.0,2.2437426412745225
MMP1159,s,3.0,1.9042061977786444
MMP1159,xs,1.0,1.414676780426886
MMP1159,xs,2.0,2.329331277044858
MMP1161,f,1.0,-1.7759597257820698
MMP1161,f,2.0,-0.030266172760462246
MMP1161,f,3.0,-1.6432154331902318
MMP1161,m,1.0,0.7672353419494153
MMP1161,m,2.0,1.0808247196815823
MMP1161,m,3.0,-1.883899559189464
MMP1161,s,1.0,0.30204385510397697
MMP1161,s,2.0,0.8180790366903516
MMP1161,s,3.0,-0.8657941389599145
MMP1161,xs,1.0,-2.355341061928058
MMP1161,xs,2.0,-0.982861212427637
MMP1162,f,1.0,0.6663021281730949
MMP1162,f,2.0,0.9762423399439397
MMP1162,m,1.0,1.4721254648774849
MMP1162,m,2.0,0.893223430627477
MMP1162,s,1.0,0.9124945887365294
MMP1162,s,2.0,0.9856457225235706
MMP1163,f,1.0,0.10433665981473553
MMP1163,f,2.0,2.077894041953183
MMP1163,f,3.0,-3.816037165157405
MMP1163,m,1.0,2.1257073407098193
MMP1163,m,2.0,2.417512023351138
MMP1163,m,3.0,0.8971864579655037
MMP1163,s,1.0,1.9716106850025612
MMP1163,s,2.0,1.8286150542422075
MMP1163,s,3.0,1.0903268960008166
MMP1163,xs,1.0,0.6908174530151724
MMP1163,xs,2.0,1.7562667001692054
MMP1164,f,3.0,-1.3875698982863955
MMP1164,m,2.0,-0.23446525363702297
MMP1164,m,3.0,-1.2101486226415077
MMP1164,s,2.0,-0.3566055465201077
MMP1164,s,3.0,-0.09846190088142481
MMP1164,xs,1.0,-0.007695253157516717
MMP1164,xs,2.0,0.06308072122297766
MMP1165,xs,1.0,-0.34190279464862844
MMP1165,xs,2.0,1.0593552776164212
MMP1166,m,1.0,0.08913167998013939
MMP1166,m,2.0,0.8427646823340449
MMP1166,m,3.0,-1.0991640544977814
MMP1166,s,2.0,-0.5084034055895519
MMP1166,s,3.0,-0.5547678180401944
MMP1166,xs,1.0,0.5456024825631586
MMP1166,xs,2.0,-0.8836352433082154
MMP1166,xs,3.0,-2.358453970912476
MMP1167,f,1.0,0.40485332907181454
MMP1167,f,2.0,0.5439134572652141
MMP1167,f,3.0,-0.00048565191266961943
MMP1167,m,1.0,0.3382005671289474
MMP1167,m,2.0,1.1678469491664574
MMP1167,m,3.0,0.6197880582962109
MMP1167,s,1.0,0.7224277842458102
MMP1167,s,2.0,1.0653026615619938
MMP1167,s,3.0,0.6980460361801009
MMP1167,xs,1.0,0.042653107444260936
MMP1167,xs,2.0,0.8675456051017515
MMP1167,xs,3.0,-0.14880066140670606
MMP1168,f,1.0,0.03596307668319004
MMP1168,f,2.0,0.012058589812888857
MMP1168,f,3.0,-0.6522263384112351
MMP1168,m,1.0,0.20714980781809808
MMP1168,m,2.0,0.3066905866504418
MMP1168,m,3.0,-0.5094871480514932
MMP1168,s,1.0,0.11744063172070614
MMP1168,s,2.0,-0.11732427208858243
MMP1168,s,3.0,-0.23419266849259435
MMP1168,xs,1.0,-0.15218261483566187
MMP1168,xs,2.0,0.07348916243834043
MMP1168,xs,3.0,1.8871449544210088
MMP1169,f,1.0,-0.7465550733032705
MMP1169,f,2.0,0.23244415923876263
MMP1169,f,3.0,0.0641745518727439
MMP1169,m,1.0,0.7314117033083378
MMP1169,m,2.0,0.5091310112014612
MMP1169,m,3.0,0.052533605559223984
MMP1169,s,1.0,0.10385011992011427
MMP1169,s,2.0,0.4328086094087753
MMP1169,s,3.0,-0.07552312991331708
MMP1169,xs,1.0,-0.06123894465942236
MMP1169,xs,2.0,0.036680327734761126
MMP1169,xs,3.0,1.142916911939431
MMP1172,m,2.0,2.189278561459149
MMP1172,s,1.0,-0.30341272941487885
MMP1172,s,2.0,2.915903274207918
MMP1174,f,1.0,0.5803641222965964
MMP1174,f,2.0,1.3036987668005229
MMP1174,f,3.0,0.09601902265739433
MMP1174,m,1.0,1.3927054125299136
MMP1174,m,2.0,1.7759963255377145
MMP1174,m,3.0,0.8407480328285599
MMP1174,s,1.0,1.5990492203810327
MMP1174,s,2.0,1.716427998500692
MMP1174,s,3.0,1.219083091456917
MMP1174,xs,1.0,0.8510286327245532
MMP1174,xs,2.0,1.5650508825711507
MMP1174,xs,3.0,0.4198467855163817
MMP1175,f,1.0,-1.248107861595691
MMP1175,f,2.0,0.7021921913103468
MMP1175,m,2.0,0.2633892543944592
MMP1175,s,1.0,-0.3366623430896703
MMP1175,s,2.0,-0.649496096914091
MMP1176,f,1.0,-3.9885043611621707
MMP1176,f,2.0,1.472142028664187
MMP1176,f,3.0,-1.6947558219864403
MMP1176,m,1.0,-2.9177009653929695
MMP1176,m,2.0,-0.18097809453898425
MMP1176,m,3.0,-3.9885043611621707
MMP1176,s,1.0,-0.3892148329234777
MMP1176,s,2.0,-1.53105808023848
MMP1176,xs,1.0,0.054302657332085225
MMP1176,xs,2.0,-2.6543008122668317
MMP1177,f,2.0,1.577165450338344
MMP1177,f,3.0,-0.9983954789804024
MMP1177,m,1.0,-1.5088253534108436
MMP1177,m,2.0,0.44475643568873974
MMP1177,m,3.0,1.5104556216617642
MMP1177,s,1.0,-0.1832190248936553
MMP1177,s,2.0,-1.073809389761122
MMP1177,xs,1.0,0.05746596811317221
MMP1177,xs,2.0,0.1318798914718898
MMP1178,f,1.0,-0.11091590140185059
MMP1178,f,2.0,0.5286228400264776
MMP1178,f,3.0,-0.6379232783463372
MMP1178,m,1.0,-0.8667532359232905
MMP1178,m,2.0,0.07140403024570836
MMP1178,m,3.0,-0.40118680509189375
MMP1178,s,1.0,-0.08223022550506988
MMP1178,s,2.0,-0.42939325106224846
MMP1178,xs,1.0,-0.018557815119830276
MMP1178,xs,2.0,-0.8931869257559679
MMP1178,xs,3.0,1.1439742903291548
MMP1181,f,2.0,0.9341373932379454
MMP1181,f,3.0,-0.7379499936043575
MMP1181,m,1.0,-2.0916878598673567
MMP1181,m,2.0,0.12494124514787049
MMP1181,m,3.0,-0.8651219456568883
MMP1181,s,1.0,-0.366492860008134
MMP1181,s,2.0,-1.1378408344759143
MMP1181,xs,1.0,-0.09574577606929686
MMP1181,xs,2.0,-1.8937340064803172
MMP1183,f,2.0,0.6198606234036698
MMP1183,f,3.0,-0.8590945044935114
MMP1183,m,2.0,-0.21236929066989443
MMP1183,xs,1.0,-0.6393547975397839
MMP1186,f,1.0,1.2231574976765394
MMP1186,f,2.0,1.0874628412503393
MMP1186,f,3.0,-0.031140938292533876
MMP1186,m,1.0,1.2945472338955148
MMP1186,m,2.0,1.0658063572388785
MMP1186,m,3.0,-0.037404386276090086
MMP1186,s,1.0,0.9382237792572851
MMP1186,s,2.0,0.5947630722891151
MMP1186,s,3.0,8.388443830747068e-05
MMP1186,xs,1.0,-0.3188654255139291
MMP1186,xs,2.0,0.2185157953939232
MMP1186,xs,3.0,1.0150358235190697
MMP1188,f,1.0,-0.7986169749189163
MMP1188,f,2.0,-0.6546305916997246
MMP1188,f,3.0,-0.59709833201518
MMP1188,m,1.0,-0.40028937343754173
MMP1188,m,2.0,-0.4446074126817188
MMP1188,m,3.0,-0.10058434661109485
MMP1188,s,1.0,-0.801423466418954
MMP1188,s,2.0,-0.7645177273739204
MMP1188,s,3.0,-0.8046663160281567
MMP1188,xs,1.0,-0.35614242876392027
MMP1188,xs,2.0,-1.014792331556651
MMP1188,xs,3.0,0.2685094598286521
MMP1189,f,1.0,1.116475543393419
MMP1189,f,2.0,-0.6919453864298208
MMP1189,f,3.0,-0.5662341446361497
MMP1189,m,1.0,-0.6471216089751013
MMP1189,m,3.0,0.7260507248964748
MMP1189,s,1.0,0.3141544361286839
MMP1189,s,2.0,-0.1480850346853673
MMP1189,s,3.0,1.2481411765039714
MMP1189,xs,1.0,2.1837863886097537
MMP1189,xs,3.0,0.38736254083599553
MMP1190,f,1.0,0.37546331550881634
MMP1190,f,2.0,-0.43491107372855553
MMP1190,f,3.0,0.11242631232082988
MMP1190,m,1.0,0.17252392060340874
MMP1190,m,2.0,0.5625253125786126
MMP1190,m,3.0,-1.3548775292106976
MMP1190,s,1.0,0.15364451241384305
MMP1190,s,2.0,1.298501726316189
MMP1190,s,3.0,1.741131204754704
MMP1190,xs,1.0,-1.8534706695945757
MMP1190,xs,2.0,-0.43499788291905994
MMP1190,xs,3.0,1.9830269351610144
MMP1191,f,1.0,0.011792368242087412
MMP1191,f,2.0,0.02877528324114886
MMP1191,f,3.0,-0.17448938310149542
MMP1191,m,1.0,-0.9479351120026772
MMP1191,m,2.0,-0.3965255245677828
MMP1191,m,3.0,-0.4781168704092195
MMP1191,s,1.0,-0.3630820977734554
MMP1191,s,2.0,-0.8836709057512512
MMP1191,s,3.0,-1.1804555747302743
MMP1191,xs,1.0,-0.9220638321152567
MMP1191,xs,2.0,-0.8602518211341423
MMP1191,xs,3.0,-0.39601160847362
MMP1193,f,2.0,1.6522245765104
MMP1193,f,3.0,-0.488140961899853
MMP1193,m,1.0,-0.8390798118188968
MMP1193,m,2.0,1.8372421069363156
MMP1193,m,3.0,0.8194055190794668
MMP1193,s,1.0,0.9291211085011776
